dt,dt_iso,Time,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,Temp_K_to_F,,,,,,,
1540764000,,,5150529,,,,281.03,280.15,282.15,1000,,,87,6,150,,,,,,,,,90,701,Mist,mist,50d,46.184,,,,,,,
1540764000,,,5150529,,,,281.03,280.15,282.15,1000,,,87,6,150,,,,,,,,,90,211,Thunderstorm,thunderstorm,11d,46.184,,,,,,,
1540764000,,,5150529,,,,281.03,280.15,282.15,1000,,,87,6,150,,,,,,,,,90,721,Haze,haze,50d,46.184,,,,,,,
1540767600,,,5150529,,,,280.4,279.15,281.15,1001,,,87,2,160,,,,,,,,,90,502,Rain,heavy intensity rain,10n,45.05,,,,,,,
1540767600,,,5150529,,,,280.4,279.15,281.15,1001,,,87,2,160,,,,,,,,,90,300,Drizzle,light intensity drizzle,09n,45.05,,,,,,,
1540767600,,,5150529,,,,280.4,279.15,281.15,1001,,,87,2,160,,,,,,,,,90,200,Thunderstorm,thunderstorm with light rain,11n,45.05,,,,,,,
1540767600,,,5150529,,,,280.4,279.15,281.15,1001,,,87,2,160,,,,,,,,,90,701,Mist,mist,50n,45.05,,,,,,,
1540771200,,,5150529,,,,280.4,279.15,281.15,1002,,,87,3,180,,,,,,,,,90,500,Rain,light rain,10n,45.05,,,,,,,
1540771200,,,5150529,,,,280.4,279.15,281.15,1002,,,87,3,180,,,,,,,,,90,211,Thunderstorm,thunderstorm,11n,45.05,,,,,,,
1540774800,,,5150529,,,,280.86,280.15,281.15,1002,,,93,6,240,,,,,,,,,90,500,Rain,light rain,10n,45.878,,,,,,,
1540774800,,,5150529,,,,280.86,280.15,281.15,1002,,,93,6,240,,,,,,,,,90,701,Mist,mist,50n,45.878,,,,,,,
1540778400,,,5150529,,,,280.86,280.15,281.15,1003,,,93,5,240,,,,,,,,,90,501,Rain,moderate rain,10n,45.878,,,,,,,
1540778400,,,5150529,,,,280.86,280.15,281.15,1003,,,93,5,240,,,,,,,,,90,701,Mist,mist,50n,45.878,,,,,,,
1540782000,,,5150529,,,,280.9,280.15,281.15,1004,,,93,2,210,,,,,,,,,90,500,Rain,light rain,10n,45.95,,,,,,,
1540782000,,,5150529,,,,280.9,280.15,281.15,1004,,,93,2,210,,,,,,,,,90,701,Mist,mist,50n,45.95,,,,,,,
1540785600,,,5150529,,,,281.43,281.15,282.15,1004,,,87,10,320,,,,,,,,,90,500,Rain,light rain,10n,46.904,,,,,,,
1540785600,,,5150529,,,,281.43,281.15,282.15,1004,,,87,10,320,,,,,,,,,90,701,Mist,mist,50n,46.904,,,,,,,
1540789200,,,5150529,,,,281.43,280.15,282.15,1005,,,81,10,300,,,,,,,,,90,500,Rain,light rain,10n,46.904,,,,,,,
1540789200,,,5150529,,,,281.43,280.15,282.15,1005,,,81,10,300,,,,,,,,,90,701,Mist,mist,50n,46.904,,,,,,,
1540792800,,,5150529,,,,281.15,280.15,282.15,1007,,,81,11,300,,,,,,,,,90,500,Rain,light rain,10n,46.4,,,,,,,
1540796400,,,5150529,,,,280.86,280.15,281.15,1008,,,81,10,310,,,,,,,,,90,500,Rain,light rain,10n,45.878,,,,,,,
1540800000,,,5150529,,,,280.29,279.15,281.15,1009,,,75,11,290,,,,,,,,,90,804,Clouds,overcast clouds,04n,44.852,,,,,,,
1540803600,,,5150529,,,,280,279.15,281.15,1010,,,70,10,290,,,,,,,,,90,804,Clouds,overcast clouds,04n,44.33,,,,,,,
1540807200,,,5150529,,,,279.71,278.15,281.15,1011,,,70,10,290,,,,,,,,,90,804,Clouds,overcast clouds,04n,43.808,,,,,,,
1540810800,,,5150529,,,,279.64,278.15,281.15,1012,,,70,10,270,,,,,,,,,90,500,Rain,light rain,10n,43.682,,,,,,,
1540814400,,,5150529,,,,279.34,277.65,281.45,1012,,,70,14,270,,,,,,,,,90,500,Rain,light rain,10d,43.142,,,,,,,
1540818000,,,5150529,,,,279.41,277.55,281.45,1013,,,70,10,280,,,,,,,,,90,804,Clouds,overcast clouds,04d,43.268,,,,,,,
1540821600,,,5150529,,,,279.61,278.05,281.45,1014,,,70,10,290,,,,,,,,,90,500,Rain,light rain,10d,43.628,,,,,,,
1540825200,,,5150529,,,,279.77,279.25,280.35,1015,,,88,7,240,0.76,,,,,,,,90,501,Rain,moderate rain,10d,43.916,,,,,,,
1540825200,,,5150529,,,,279.77,279.25,280.35,1015,,,88,7,240,0.76,,,,,,,,90,701,Mist,mist,50d,43.916,,,,,,,
1540828800,,,5150529,,,,280.3,279.85,280.95,1015,,,79,13,260,4.83,,,,,,,,90,502,Rain,heavy intensity rain,10d,44.87,,,,,,,
1540832400,,,5150529,,,,280.73,279.35,282.05,1015,,,67,10,270,,,,,,,,,90,804,Clouds,overcast clouds,04d,45.644,,,,,,,
1540836000,,,5150529,,,,281.55,280.95,282.05,1015,,,70,10,280,,,,,,,,,90,500,Rain,light rain,10d,47.12,,,,,,,
1540839600,,,5150529,,,,281.73,280.25,283.15,1016,,,70,8,280,,,,,,,,,90,804,Clouds,overcast clouds,04d,47.444,,,,,,,
1540843200,,,5150529,,,,282.52,282.05,283.15,1016,,,70,8,280,,,,,,,,,90,804,Clouds,overcast clouds,04d,48.866,,,,,,,
1540846800,,,5150529,,,,282.39,281.75,283.15,1016,,,68,7,280,,,,,,,,,75,803,Clouds,broken clouds,04d,48.632,,,,,,,
1540850400,,,5150529,,,,281.62,279.75,282.55,1016,,,70,7,280,,,,,,,,,75,803,Clouds,broken clouds,04d,47.246,,,,,,,
1540854000,,,5150529,,,,280.54,278.55,282.55,1017,,,70,6,270,,,,,,,,,75,803,Clouds,broken clouds,04n,45.302,,,,,,,
1540857600,,,5150529,,,,280.71,278.35,282.15,1017,,,79,4,220,,,,,,,,,90,804,Clouds,overcast clouds,04n,45.608,,,,,,,
1540861200,,,5150529,,,,280.28,277.85,282.25,1018,,,82,4,220,,,,,,,,,1,800,Clear,sky is clear,01n,44.834,,,,,,,
1540864800,,,5150529,,,,280.44,279.15,282.15,1018,,,82,5,230,,,,,,,,,1,800,Clear,sky is clear,01n,45.122,,,,,,,
1540868400,,,5150529,,,,279.49,277.65,280.35,1018,,,82,3,220,,,,,,,,,40,802,Clouds,scattered clouds,03n,43.412,,,,,,,
1540872000,,,5150529,,,,279.61,276.25,282.45,1018,,,82,4,230,,,,,,,,,20,801,Clouds,few clouds,02n,43.628,,,,,,,
1540875600,,,5150529,,,,279.53,276.65,282.65,1018,,,89,4,220,,,,,,,,,90,804,Clouds,overcast clouds,04n,43.484,,,,,,,
1540879200,,,5150529,,,,278.73,276.85,280.65,1019,,,88,4,220,,,,,,,,,1,800,Clear,sky is clear,01n,42.044,,,,,,,
1540882800,,,5150529,,,,277.71,276.65,279.25,1019,,,85,3,230,,,,,,,,,20,721,Haze,haze,50n,40.208,,,,,,,
1540886400,,,5150529,,,,277.36,276.25,278.75,1019,,,88,2,190,,,,,,,,,20,721,Haze,haze,50n,39.578,,,,,,,
1540886400,,,5150529,,,,277.36,276.25,278.75,1019,,,88,2,190,,,,,,,,,20,701,Mist,mist,50n,39.578,,,,,,,
1540890000,,,5150529,,,,276.34,275.35,278.75,1020,,,88,1,160,,,,,,,,,1,701,Mist,mist,50n,37.742,,,,,,,
1540890000,,,5150529,,,,276.34,275.35,278.75,1020,,,88,1,160,,,,,,,,,1,741,Fog,fog,50n,37.742,,,,,,,
1540893600,,,5150529,,,,276.24,274.85,278.15,1020,,,88,1,170,,,,,,,,,1,701,Mist,mist,50n,37.562,,,,,,,
1540893600,,,5150529,,,,276.24,274.85,278.15,1020,,,88,1,170,,,,,,,,,1,741,Fog,fog,50n,37.562,,,,,,,
1540897200,,,5150529,,,,276.08,274.25,278.15,1020,,,88,2,160,,,,,,,,,1,701,Mist,mist,50n,37.274,,,,,,,
1540900800,,,5150529,,,,275.19,273.75,276.45,1021,,,92,2,200,,,,,,,,,40,701,Mist,mist,50n,35.672,,,,,,,
1540900800,,,5150529,,,,275.19,273.75,276.45,1021,,,92,2,200,,,,,,,,,40,741,Fog,fog,50n,35.672,,,,,,,
1540904400,,,5150529,,,,277.25,276.15,278.75,1021,,,88,3,160,,,,,,,,,75,701,Mist,mist,50d,39.38,,,,,,,
1540904400,,,5150529,,,,277.25,276.15,278.75,1021,,,88,3,160,,,,,,,,,75,741,Fog,fog,50d,39.38,,,,,,,
1540908000,,,5150529,,,,279.63,278.15,281.15,1021,,,85,4,160,,,,,,,,,90,701,Mist,mist,50d,43.664,,,,,,,
1540908000,,,5150529,,,,279.63,278.15,281.15,1021,,,85,4,160,,,,,,,,,90,721,Haze,haze,50d,43.664,,,,,,,
1540911600,,,5150529,,,,281.62,280.35,283.15,1021,,,85,2,150,,,,,,,,,75,803,Clouds,broken clouds,04d,47.246,,,,,,,
1540915200,,,5150529,,,,283.05,281.85,284.25,1020,,,76,4,150,,,,,,,,,75,803,Clouds,broken clouds,04d,49.82,,,,,,,
1540918800,,,5150529,,,,284.64,283.15,285.95,1020,,,68,4,170,,,,,,,,,40,802,Clouds,scattered clouds,03d,52.682,,,,,,,
1540922400,,,5150529,,,,285.99,284.75,287.55,1019,,,63,3,140,,,,,,,,,1,800,Clear,sky is clear,01d,55.112,,,,,,,
1540926000,,,5150529,,,,286.59,285.75,287.55,1018,,,55,3,180,,,,,,,,,75,803,Clouds,broken clouds,04d,56.192,,,,,,,
1540929600,,,5150529,,,,286.76,285.75,287.55,1018,,,51,3,160,,,,,,,,,90,804,Clouds,overcast clouds,04d,56.498,,,,,,,
1540933200,,,5150529,,,,286.14,285.15,287.05,1018,,,52,4,160,,,,,,,,,90,804,Clouds,overcast clouds,04d,55.382,,,,,,,
1540936800,,,5150529,,,,285.71,284.55,286.45,1017,,,57,4,150,,,,,,,,,90,804,Clouds,overcast clouds,04d,54.608,,,,,,,
1540940400,,,5150529,,,,285.85,285.15,286.45,1016,,,59,5,150,,,,,,,,,90,804,Clouds,overcast clouds,04n,54.86,,,,,,,
1540944000,,,5150529,,,,285.66,285.15,286.45,1016,,,57,6,150,,,,,,,,,90,804,Clouds,overcast clouds,04n,54.518,,,,,,,
1540947600,,,5150529,,,,285.96,284.85,286.45,1015,,,59,8,150,,,,,,,,,75,803,Clouds,broken clouds,04n,55.058,,,,,,,
1540951200,,,5150529,,,,285.7,283.65,287.05,1014,,,57,8,160,,,,,,,,,1,800,Clear,sky is clear,01n,54.59,,,,,,,
1540954800,,,5150529,,,,286.17,285.35,287.05,1014,,,59,8,160,,,,,,,,,1,800,Clear,sky is clear,01n,55.436,,,,,,,
1540958400,,,5150529,,,,286.44,285.35,287.55,1013,,,57,9,160,,,,,,,,,90,804,Clouds,overcast clouds,04n,55.922,,,,,,,
1540962000,,,5150529,,,,286.79,285.95,287.55,1012,,,51,8,160,,,,,,,,,75,803,Clouds,broken clouds,04n,56.552,,,,,,,
1540965600,,,5150529,,,,287.11,284.75,289.25,1012,,,44,8,170,,,,,,,,,75,803,Clouds,broken clouds,04n,57.128,,,,,,,
1540969200,,,5150529,,,,287.32,285.45,289.25,1011,,,49,9,170,,,,,,,,,90,804,Clouds,overcast clouds,04n,57.506,,,,,,,
1540972800,,,5150529,,,,287.58,285.75,289.25,1011,,,49,10,180,,,,,,,,,90,804,Clouds,overcast clouds,04n,57.974,,,,,,,
1540976400,,,5150529,,,,288.22,287.55,289.25,1010,,,55,10,180,,,,,,,,,90,804,Clouds,overcast clouds,04n,59.126,,,,,,,
1540980000,,,5150529,,,,287.8,286.45,289.25,1009,,,57,8,180,0.38,,,,,,,,75,500,Rain,light rain,10n,58.37,,,,,,,
1540983600,,,5150529,,,,288.23,286.65,289.85,1009,,,60,10,180,0.25,,,,,,,,75,500,Rain,light rain,10n,59.144,,,,,,,
1540987200,,,5150529,,,,288.34,287.15,289.85,1009,,,62,10,180,,,,,,,,,90,804,Clouds,overcast clouds,04n,59.342,,,,,,,
1540990800,,,5150529,,,,288.23,287.25,289.25,1009,,,67,9,180,1.02,,,,,,,,75,501,Rain,moderate rain,10d,59.144,,,,,,,
1540994400,,,5150529,,,,287.88,287.05,289.25,1009,,,77,9,180,0.89,,,,,,,,90,500,Rain,light rain,10d,58.514,,,,,,,
1540994400,,,5150529,,,,287.88,287.05,289.25,1009,,,77,9,180,0.89,,,,,,,,90,701,Mist,mist,50d,58.514,,,,,,,
1540998000,,,5150529,,,,287.7,286.55,288.75,1009,,,80,5,190,0.51,,,,,,,,90,500,Rain,light rain,10d,58.19,,,,,,,
1541001600,,,5150529,,,,288.25,286.65,289.25,1009,,,77,8,190,0.67,,,,,,,,90,500,Rain,light rain,10d,59.18,,,,,,,
1541001600,,,5150529,,,,288.25,286.65,289.25,1009,,,77,8,190,0.67,,,,,,,,90,701,Mist,mist,50d,59.18,,,,,,,
1541005200,,,5150529,,,,288.54,286.85,289.85,1009,,,80,7,190,0.64,,,,,,,,90,500,Rain,light rain,10d,59.702,,,,,,,
1541005200,,,5150529,,,,288.54,286.85,289.85,1009,,,80,7,190,0.64,,,,,,,,90,300,Drizzle,light intensity drizzle,09d,59.702,,,,,,,
1541008800,,,5150529,,,,288.72,286.85,289.85,1009,,,80,6,210,1.44,,,,,,,,90,501,Rain,moderate rain,10d,60.026,,,,,,,
1541008800,,,5150529,,,,288.72,286.85,289.85,1009,,,80,6,210,1.44,,,,,,,,90,701,Mist,mist,50d,60.026,,,,,,,
1541012400,,,5150529,,,,288.44,287.25,289.25,1009,,,89,5,260,1.15,,,,,,,,90,501,Rain,moderate rain,10d,59.522,,,,,,,
1541012400,,,5150529,,,,288.44,287.25,289.25,1009,,,89,5,260,1.15,,,,,,,,90,701,Mist,mist,50d,59.522,,,,,,,
1541012400,,,5150529,,,,288.44,287.25,289.25,1009,,,89,5,260,1.15,,,,,,,,90,300,Drizzle,light intensity drizzle,09d,59.522,,,,,,,
1541016000,,,5150529,,,,286.71,284.85,289.85,1011,,,93,4,320,0.4,,,,,,,,90,500,Rain,light rain,10d,56.408,,,,,,,
1541016000,,,5150529,,,,286.71,284.85,289.85,1011,,,93,4,320,0.4,,,,,,,,90,701,Mist,mist,50d,56.408,,,,,,,
1541019600,,,5150529,,,,286.33,284.25,289.85,1012,,,93,4,310,0.55,,,,,,,,90,500,Rain,light rain,10d,55.724,,,,,,,
1541019600,,,5150529,,,,286.33,284.25,289.85,1012,,,93,4,310,0.55,,,,,,,,90,701,Mist,mist,50d,55.724,,,,,,,
1541023200,,,5150529,,,,284.84,283.75,287.55,1012,,,93,4,320,0.61,,,,,,,,90,500,Rain,light rain,10d,53.042,,,,,,,
1541023200,,,5150529,,,,284.84,283.75,287.55,1012,,,93,4,320,0.61,,,,,,,,90,701,Mist,mist,50d,53.042,,,,,,,
1541026800,,,5150529,,,,284.54,283.65,285.95,1013,,,92,4,350,0.35,,,,,,,,90,500,Rain,light rain,10n,52.502,,,,,,,
1541026800,,,5150529,,,,284.54,283.65,285.95,1013,,,92,4,350,0.35,,,,,,,,90,701,Mist,mist,50n,52.502,,,,,,,
1541026800,,,5150529,,,,284.54,283.65,285.95,1013,,,92,4,350,0.35,,,,,,,,90,721,Haze,haze,50n,52.502,,,,,,,
1541030400,,,5150529,,,,284.24,283.15,285.35,1013,,,89,3,10,0.25,,,,,,,,90,500,Rain,light rain,10n,51.962,,,,,,,
1541030400,,,5150529,,,,284.24,283.15,285.35,1013,,,89,3,10,0.25,,,,,,,,90,701,Mist,mist,50n,51.962,,,,,,,
1541034000,,,5150529,,,,284.13,283.15,285.35,1013,,,89,3,40,,,,,,,,,90,701,Mist,mist,50n,51.764,,,,,,,
1541034000,,,5150529,,,,284.13,283.15,285.35,1013,,,89,3,40,,,,,,,,,90,721,Haze,haze,50n,51.764,,,,,,,
1541037600,,,5150529,,,,284.09,283.15,285.35,1013,,,89,3,30,0.25,,,,,,,,90,500,Rain,light rain,10n,51.692,,,,,,,
1541037600,,,5150529,,,,284.09,283.15,285.35,1013,,,89,3,30,0.25,,,,,,,,90,701,Mist,mist,50n,51.692,,,,,,,
1541041200,,,5150529,,,,283.99,282.95,284.85,1013,,,82,4,30,0.89,,,,,,,,90,500,Rain,light rain,10n,51.512,,,,,,,
1541041200,,,5150529,,,,283.99,282.95,284.85,1013,,,82,4,30,0.89,,,,,,,,90,701,Mist,mist,50n,51.512,,,,,,,
1541044800,,,5150529,,,,283.86,282.65,284.85,1013,,,82,4,30,0.51,,,,,,,,90,500,Rain,light rain,10n,51.278,,,,,,,
1541044800,,,5150529,,,,283.86,282.65,284.85,1013,,,82,4,30,0.51,,,,,,,,90,701,Mist,mist,50n,51.278,,,,,,,
1541048400,,,5150529,,,,283.71,282.55,284.85,1013,,,86,2,50,1.08,,,,,,,,90,501,Rain,moderate rain,10n,51.008,,,,,,,
1541048400,,,5150529,,,,283.71,282.55,284.85,1013,,,86,2,50,1.08,,,,,,,,90,701,Mist,mist,50n,51.008,,,,,,,
1541052000,,,5150529,,,,283.43,282.25,284.25,1014,,,80,4,10,1.48,,,,,,,,90,501,Rain,moderate rain,10n,50.504,,,,,,,
1541052000,,,5150529,,,,283.43,282.25,284.25,1014,,,80,4,10,1.48,,,,,,,,90,701,Mist,mist,50n,50.504,,,,,,,
1541055600,,,5150529,,,,283.1,281.25,284.25,1012,,,85,5,40,1.96,,,,,,,,90,501,Rain,moderate rain,10n,49.91,,,,,,,
1541055600,,,5150529,,,,283.1,281.25,284.25,1012,,,85,5,40,1.96,,,,,,,,90,701,Mist,mist,50n,49.91,,,,,,,
1541059200,,,5150529,,,,282.89,282.05,283.75,1013,,,86,3,60,1.19,,,,,,,,90,501,Rain,moderate rain,10n,49.532,,,,,,,
1541059200,,,5150529,,,,282.89,282.05,283.75,1013,,,86,3,60,1.19,,,,,,,,90,701,Mist,mist,50n,49.532,,,,,,,
1541062800,,,5150529,,,,281.65,279.85,283.15,1013,,,82,2,60,1.74,,,,,,,,90,501,Rain,moderate rain,10n,47.3,,,,,,,
1541066400,,,5150529,,,,281.38,280.85,282.05,1013,,,86,3,60,1.65,,,,,,,,90,501,Rain,moderate rain,10n,46.814,,,,,,,
1541066400,,,5150529,,,,281.38,280.85,282.05,1013,,,86,3,60,1.65,,,,,,,,90,701,Mist,mist,50n,46.814,,,,,,,
1541070000,,,5150529,,,,281.03,280.35,282.05,1013,,,83,3,60,1.31,,,,,,,,90,501,Rain,moderate rain,10n,46.184,,,,,,,
1541070000,,,5150529,,,,281.03,280.35,282.05,1013,,,83,3,60,1.31,,,,,,,,90,701,Mist,mist,50n,46.184,,,,,,,
1541073600,,,5150529,,,,280.41,278.75,281.45,1012,,,83,3,60,1.09,,,,,,,,90,501,Rain,moderate rain,10n,45.068,,,,,,,
1541077200,,,5150529,,,,280.34,279.85,280.95,1013,,,85,2,70,1.53,,,,,,,,90,501,Rain,moderate rain,10d,44.942,,,,,,,
1541077200,,,5150529,,,,280.34,279.85,280.95,1013,,,85,2,70,1.53,,,,,,,,90,701,Mist,mist,50d,44.942,,,,,,,
1541080800,,,5150529,,,,280.52,279.95,280.95,1012,,,89,1,90,1.57,,,,,,,,90,501,Rain,moderate rain,10d,45.266,,,,,,,
1541080800,,,5150529,,,,280.52,279.95,280.95,1012,,,89,1,90,1.57,,,,,,,,90,701,Mist,mist,50d,45.266,,,,,,,
1541084400,,,5150529,,,,280.59,279.65,281.45,1011,,,89,5,50,1.49,,,,,,,,90,501,Rain,moderate rain,10d,45.392,,,,,,,
1541084400,,,5150529,,,,280.59,279.65,281.45,1011,,,89,5,50,1.49,,,,,,,,90,701,Mist,mist,50d,45.392,,,,,,,
1541088000,,,5150529,,,,280.74,279.85,281.45,1010,,,89,5,50,1.34,,,,,,,,90,501,Rain,moderate rain,10d,45.662,,,,,,,
1541088000,,,5150529,,,,280.74,279.85,281.45,1010,,,89,5,50,1.34,,,,,,,,90,701,Mist,mist,50d,45.662,,,,,,,
1541091600,,,5150529,,,,281.09,280.25,281.45,1009,,,86,6,50,2.24,,,,,,,,90,501,Rain,moderate rain,10d,46.292,,,,,,,
1541091600,,,5150529,,,,281.09,280.25,281.45,1009,,,86,6,50,2.24,,,,,,,,90,701,Mist,mist,50d,46.292,,,,,,,
1541095200,,,5150529,,,,280.95,279.75,282.05,1008,,,86,6,60,1.52,,,,,,,,90,501,Rain,moderate rain,10d,46.04,,,,,,,
1541095200,,,5150529,,,,280.95,279.75,282.05,1008,,,86,6,60,1.52,,,,,,,,90,701,Mist,mist,50d,46.04,,,,,,,
1541095200,,,5150529,,,,280.95,279.75,282.05,1008,,,86,6,60,1.52,,,,,,,,90,300,Drizzle,light intensity drizzle,09d,46.04,,,,,,,
1541098800,,,5150529,,,,280.91,279.95,282.05,1005,,,86,6,70,1.85,,,,,,,,90,502,Rain,heavy intensity rain,10d,45.968,,,,,,,
1541098800,,,5150529,,,,280.91,279.95,282.05,1005,,,86,6,70,1.85,,,,,,,,90,701,Mist,mist,50d,45.968,,,,,,,
1541098800,,,5150529,,,,280.91,279.95,282.05,1005,,,86,6,70,1.85,,,,,,,,90,300,Drizzle,light intensity drizzle,09d,45.968,,,,,,,
1541102400,,,5150529,,,,280.97,279.95,282.05,1004,,,89,5,50,3.41,,,,,,,,90,501,Rain,moderate rain,10d,46.076,,,,,,,
1541102400,,,5150529,,,,280.97,279.95,282.05,1004,,,89,5,50,3.41,,,,,,,,90,701,Mist,mist,50d,46.076,,,,,,,
1541106000,,,5150529,,,,281.06,280.05,282.05,1003,,,89,6,50,1.56,,,,,,,,90,501,Rain,moderate rain,10d,46.238,,,,,,,
1541106000,,,5150529,,,,281.06,280.05,282.05,1003,,,89,6,50,1.56,,,,,,,,90,701,Mist,mist,50d,46.238,,,,,,,
1541109600,,,5150529,,,,281.42,280.15,283.15,1002,,,92,5,60,1.78,,,,,,,,90,501,Rain,moderate rain,10d,46.886,,,,,,,
1541109600,,,5150529,,,,281.42,280.15,283.15,1002,,,92,5,60,1.78,,,,,,,,90,701,Mist,mist,50d,46.886,,,,,,,
1541113200,,,5150529,,,,281.72,280.15,283.75,1001,,,92,6,50,1.69,,,,,,,,90,501,Rain,moderate rain,10n,47.426,,,,,,,
1541113200,,,5150529,,,,281.72,280.15,283.75,1001,,,92,6,50,1.69,,,,,,,,90,701,Mist,mist,50n,47.426,,,,,,,
1541116800,,,5150529,,,,282.45,281.15,284.85,1001,,,92,5,50,1.32,,,,,,,,90,501,Rain,moderate rain,10n,48.74,,,,,,,
1541116800,,,5150529,,,,282.45,281.15,284.85,1001,,,92,5,50,1.32,,,,,,,,90,701,Mist,mist,50n,48.74,,,,,,,
1541120400,,,5150529,,,,282.24,281.15,283.75,1000,,,92,5,50,2.03,,,,,,,,90,501,Rain,moderate rain,10n,48.362,,,,,,,
1541120400,,,5150529,,,,282.24,281.15,283.75,1000,,,92,5,50,2.03,,,,,,,,90,701,Mist,mist,50n,48.362,,,,,,,
1541124000,,,5150529,,,,282.35,281.15,283.15,999,,,92,3,60,1.32,,,,,,,,90,501,Rain,moderate rain,10n,48.56,,,,,,,
1541124000,,,5150529,,,,282.35,281.15,283.15,999,,,92,3,60,1.32,,,,,,,,90,701,Mist,mist,50n,48.56,,,,,,,
1541127600,,,5150529,,,,282.43,281.45,283.15,999,,,92,12,30,1.68,,,,,,,,90,502,Rain,heavy intensity rain,10n,48.704,,,,,,,
1541127600,,,5150529,,,,282.43,281.45,283.15,999,,,92,12,30,1.68,,,,,,,,90,701,Mist,mist,50n,48.704,,,,,,,
1541131200,,,5150529,,,,282.38,282.15,282.55,1000,,,92,11,30,2.5,,,,,,,,90,501,Rain,moderate rain,10n,48.614,,,,,,,
1541131200,,,5150529,,,,282.38,282.15,282.55,1000,,,92,11,30,2.5,,,,,,,,90,701,Mist,mist,50n,48.614,,,,,,,
1541134800,,,5150529,,,,282.22,281.05,283.15,998,,,89,7,50,0.56,,,,,,,,90,500,Rain,light rain,10n,48.326,,,,,,,
1541138400,,,5150529,,,,282.25,281.25,283.15,999,,,92,3,216,0.51,,,,,,,,90,500,Rain,light rain,10n,48.38,,,,,,,
1541142000,,,5150529,,,,282.79,281.85,284.25,999,,,89,2,220,0.76,,,,,,,,90,500,Rain,light rain,10n,49.352,,,,,,,
1541145600,,,5150529,,,,283.3,281.85,285.35,999,,,89,3,190,0.51,,,,,,,,90,500,Rain,light rain,10n,50.27,,,,,,,
1541149200,,,5150529,,,,283,280.35,284.85,1000,,,89,5,190,0.64,,,,,,,,90,500,Rain,light rain,10n,49.73,,,,,,,
1541149200,,,5150529,,,,283,280.35,284.85,1000,,,89,5,190,0.64,,,,,,,,90,701,Mist,mist,50n,49.73,,,,,,,
1541152800,,,5150529,,,,282.93,282.05,284.25,1000,,,89,5,190,0.51,,,,,,,,75,500,Rain,light rain,10n,49.604,,,,,,,
1541152800,,,5150529,,,,282.93,282.05,284.25,1000,,,89,5,190,0.51,,,,,,,,75,300,Drizzle,light intensity drizzle,09n,49.604,,,,,,,
1541156400,,,5150529,,,,281.62,279.25,283.75,1002,,,92,11,340,0.45,,,,,,,,90,501,Rain,moderate rain,10n,47.246,,,,,,,
1541156400,,,5150529,,,,281.62,279.25,283.75,1002,,,92,11,340,0.45,,,,,,,,90,701,Mist,mist,50n,47.246,,,,,,,
1541160000,,,5150529,,,,280.06,279.25,280.35,1004,,,89,7,320,0.51,,,,,,,,90,501,Rain,moderate rain,10n,44.438,,,,,,,
1541160000,,,5150529,,,,280.06,279.25,280.35,1004,,,89,7,320,0.51,,,,,,,,90,701,Mist,mist,50n,44.438,,,,,,,
1541163600,,,5150529,,,,279.7,279.15,280.35,1005,,,89,4,350,0.25,,,,,,,,90,500,Rain,light rain,10d,43.79,,,,,,,
1541163600,,,5150529,,,,279.7,279.15,280.35,1005,,,89,4,350,0.25,,,,,,,,90,701,Mist,mist,50d,43.79,,,,,,,
1541167200,,,5150529,,,,280.27,279.25,281.45,1006,,,85,2,280,0.25,,,,,,,,90,500,Rain,light rain,10d,44.816,,,,,,,
1541167200,,,5150529,,,,280.27,279.25,281.45,1006,,,85,2,280,0.25,,,,,,,,90,701,Mist,mist,50d,44.816,,,,,,,
1541170800,,,5150529,,,,280.55,279.85,281.45,1006,,,92,5,270,0.34,,,,,,,,90,500,Rain,light rain,10d,45.32,,,,,,,
1541170800,,,5150529,,,,280.55,279.85,281.45,1006,,,92,5,270,0.34,,,,,,,,90,701,Mist,mist,50d,45.32,,,,,,,
1541174400,,,5150529,,,,281.11,280.05,282.55,1007,,,85,7,300,0.25,,,,,,,,90,500,Rain,light rain,10d,46.328,,,,,,,
1541174400,,,5150529,,,,281.11,280.05,282.55,1007,,,85,7,300,0.25,,,,,,,,90,701,Mist,mist,50d,46.328,,,,,,,
1541178000,,,5150529,,,,281.13,280.05,282.55,1007,,,76,5,290,0.25,,,,,,,,90,500,Rain,light rain,10d,46.364,,,,,,,
1541181600,,,5150529,,,,281.21,280.15,282.55,1007,,,76,6,280,0.25,,,,,,,,90,500,Rain,light rain,10d,46.508,,,,,,,
1541185200,,,5150529,,,,281.01,280.15,282.55,1007,,,73,5,290,0.25,,,,,,,,90,500,Rain,light rain,10d,46.148,,,,,,,
1541188800,,,5150529,,,,280.77,279.85,282.05,1008,,,73,6,310,0.25,,,,,,,,90,500,Rain,light rain,10d,45.716,,,,,,,
1541192400,,,5150529,,,,280.91,279.55,282.05,1007,,,70,5,320,0.38,,,,,,,,90,500,Rain,light rain,10d,45.968,,,,,,,
1541196000,,,5150529,,,,280.89,279.65,282.05,1008,,,70,4,350,0.38,,,,,,,,90,500,Rain,light rain,10d,45.932,,,,,,,
